month,state,district,activity_total,enrol_total,demo_total,bio_total,age_0_5,age_5_17,age_18_greater
2025-04-01,Telangana,Kamareddy,981.0,0.0,0.0,981.0,0.0,0.0,0.0
2025-04-01,Telangana,Karimnagar,12019.0,0.0,0.0,12019.0,0.0,0.0,0.0
2025-04-01,Telangana,Khammam,3958.0,0.0,0.0,3958.0,0.0,0.0,0.0
2025-04-01,Telangana,Komaram Bheem,809.0,0.0,0.0,809.0,0.0,0.0,0.0
2025-04-01,Telangana,Mahabubabad,761.0,0.0,0.0,761.0,0.0,0.0,0.0
2025-04-01,Telangana,Mahabubnagar,17232.0,0.0,0.0,17232.0,0.0,0.0,0.0
2025-04-01,Telangana,Mancherial,865.0,0.0,0.0,865.0,0.0,0.0,0.0
2025-04-01,Telangana,Medak,9432.0,0.0,0.0,9432.0,0.0,0.0,0.0
2025-04-01,Telangana,Medchal-Malkajgiri,2997.0,116.0,0.0,2881.0,76.0,25.0,15.0
2025-04-01,Telangana,Mulugu,405.0,0.0,0.0,405.0,0.0,0.0,0.0
2025-04-01,Telangana,Nagarkurnool,922.0,0.0,0.0,922.0,0.0,0.0,0.0
2025-04-01,Telangana,Nalgonda,11220.0,0.0,0.0,11220.0,0.0,0.0,0.0
2025-04-01,Telangana,Narayanpet,447.0,0.0,0.0,447.0,0.0,0.0,0.0
2025-04-01,Telangana,Nirmal,686.0,0.0,0.0,686.0,0.0,0.0,0.0
2025-04-01,Telangana,Nizamabad,10588.0,0.0,1537.0,9051.0,0.0,0.0,0.0
2025-04-01,Telangana,Peddapalli,356.0,0.0,0.0,356.0,0.0,0.0,0.0
2025-04-01,Telangana,Rajanna Sircilla,513.0,0.0,0.0,513.0,0.0,0.0,0.0
2025-04-01,Telangana,Rangareddy,353.0,0.0,0.0,353.0,0.0,0.0,0.0
2025-04-01,Telangana,Sangareddy,2145.0,0.0,696.0,1449.0,0.0,0.0,0.0
2025-04-01,Telangana,Siddipet,791.0,0.0,0.0,791.0,0.0,0.0,0.0
2025-04-01,Telangana,Suryapet,2305.0,0.0,906.0,1399.0,0.0,0.0,0.0
2025-04-01,Telangana,Vikarabad,2680.0,0.0,1636.0,1044.0,0.0,0.0,0.0
2025-04-01,Telangana,Wanaparthy,840.0,0.0,0.0,840.0,0.0,0.0,0.0
2025-04-01,Telangana,Warangal,7633.0,0.0,0.0,7633.0,0.0,0.0,0.0
2025-04-01,Telangana,Warangal Rural,518.0,0.0,0.0,518.0,0.0,0.0,0.0
2025-04-01,Telangana,Warangal Urban,694.0,0.0,0.0,694.0,0.0,0.0,0.0
2025-04-01,Telangana,Yadadri.,948.0,0.0,0.0,948.0,0.0,0.0,0.0
2025-04-01,Tripura,Dhalai,6173.0,0.0,0.0,6173.0,0.0,0.0,0.0
2025-04-01,Tripura,Dhalai *,131.0,0.0,0.0,131.0,0.0,0.0,0.0
2025-04-01,Tripura,Gomati,2596.0,0.0,0.0,2596.0,0.0,0.0,0.0
2025-04-01,Tripura,Khowai,1492.0,0.0,0.0,1492.0,0.0,0.0,0.0
2025-04-01,Tripura,North Tripura,6550.0,0.0,0.0,6550.0,0.0,0.0,0.0
2025-04-01,Tripura,Sepahijala,3365.0,0.0,0.0,3365.0,0.0,0.0,0.0
2025-04-01,Tripura,South Tripura,8887.0,0.0,0.0,8887.0,0.0,0.0,0.0
2025-04-01,Tripura,Unakoti,3920.0,50.0,0.0,3870.0,19.0,16.0,15.0
2025-04-01,Tripura,West Tripura,14787.0,236.0,0.0,14551.0,146.0,65.0,25.0
2025-04-01,Uttar Pradesh,Agra,34986.0,1437.0,0.0,33549.0,832.0,568.0,37.0
2025-04-01,Uttar Pradesh,Aligarh,59728.0,3534.0,20748.0,35446.0,2132.0,1286.0,116.0
2025-04-01,Uttar Pradesh,Allahabad,36917.0,0.0,0.0,36917.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Ambedkar Nagar,9552.0,312.0,0.0,9240.0,159.0,143.0,10.0
2025-04-01,Uttar Pradesh,Amethi,10463.0,0.0,0.0,10463.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Amroha,13979.0,580.0,0.0,13399.0,434.0,135.0,11.0
2025-04-01,Uttar Pradesh,Auraiya,7057.0,0.0,0.0,7057.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Ayodhya,912.0,0.0,0.0,912.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Azamgarh,22354.0,589.0,0.0,21765.0,231.0,332.0,26.0
2025-04-01,Uttar Pradesh,Baghpat,14749.0,1106.0,5454.0,8189.0,622.0,448.0,36.0
2025-04-01,Uttar Pradesh,Bahraich,29278.0,3813.0,0.0,25465.0,1748.0,1784.0,281.0
2025-04-01,Uttar Pradesh,Ballia,14789.0,0.0,0.0,14789.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Balrampur,13157.0,1103.0,0.0,12054.0,429.0,642.0,32.0
2025-04-01,Uttar Pradesh,Banda,11983.0,841.0,0.0,11142.0,458.0,340.0,43.0
2025-04-01,Uttar Pradesh,Bara Banki,20769.0,254.0,0.0,20515.0,172.0,72.0,10.0
2025-04-01,Uttar Pradesh,Barabanki,369.0,0.0,0.0,369.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Bareilly,49029.0,4264.0,11083.0,33682.0,3176.0,1025.0,63.0
2025-04-01,Uttar Pradesh,Basti,15153.0,289.0,0.0,14864.0,140.0,139.0,10.0
2025-04-01,Uttar Pradesh,Bhadohi,915.0,0.0,0.0,915.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Bijnor,35955.0,0.0,7700.0,28255.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Budaun,27629.0,1520.0,11062.0,15047.0,960.0,534.0,26.0
2025-04-01,Uttar Pradesh,Bulandshahr,45167.0,1892.0,14128.0,29147.0,989.0,822.0,81.0
2025-04-01,Uttar Pradesh,Chandauli,13427.0,428.0,0.0,12999.0,195.0,192.0,41.0
2025-04-01,Uttar Pradesh,Chitrakoot,8724.0,0.0,0.0,8724.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Deoria,19054.0,0.0,0.0,19054.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Etah,17106.0,1091.0,0.0,16015.0,724.0,354.0,13.0
2025-04-01,Uttar Pradesh,Etawah,18748.0,1180.0,4892.0,12676.0,696.0,452.0,32.0
2025-04-01,Uttar Pradesh,Faizabad,11953.0,0.0,0.0,11953.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Farrukhabad,9184.0,0.0,0.0,9184.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Fatehpur,14946.0,312.0,0.0,14634.0,166.0,136.0,10.0
2025-04-01,Uttar Pradesh,Firozabad,27565.0,0.0,9196.0,18369.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Gautam Buddha Nagar,29445.0,2951.0,12562.0,13932.0,1414.0,1409.0,128.0
2025-04-01,Uttar Pradesh,Ghaziabad,62828.0,0.0,26882.0,35946.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Ghazipur,21531.0,0.0,0.0,21531.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Gonda,22038.0,702.0,0.0,21336.0,392.0,260.0,50.0
2025-04-01,Uttar Pradesh,Gorakhpur,23322.0,1191.0,0.0,22131.0,378.0,727.0,86.0
2025-04-01,Uttar Pradesh,Hamirpur,5455.0,0.0,0.0,5455.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Hapur,6422.0,0.0,0.0,6422.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Hardoi,32257.0,0.0,3321.0,28936.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Hathras,11425.0,0.0,0.0,11425.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Jalaun,9998.0,349.0,0.0,9649.0,221.0,102.0,26.0
2025-04-01,Uttar Pradesh,Jaunpur,21503.0,1526.0,0.0,19977.0,662.0,800.0,64.0
2025-04-01,Uttar Pradesh,Jhansi,13805.0,0.0,0.0,13805.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Kannauj,9617.0,0.0,0.0,9617.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Kanpur Dehat,11080.0,908.0,0.0,10172.0,469.0,364.0,75.0
2025-04-01,Uttar Pradesh,Kanpur Nagar,32832.0,3344.0,4928.0,24560.0,1579.0,1532.0,233.0
2025-04-01,Uttar Pradesh,Kasganj,9283.0,0.0,0.0,9283.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Kaushambi,15358.0,267.0,0.0,15091.0,133.0,109.0,25.0
2025-04-01,Uttar Pradesh,Kheri,21818.0,1102.0,0.0,20716.0,523.0,548.0,31.0
2025-04-01,Uttar Pradesh,Kushinagar,17568.0,0.0,0.0,17568.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Lalitpur,8158.0,0.0,0.0,8158.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Lucknow,38357.0,2974.0,4589.0,30794.0,1396.0,1438.0,140.0
2025-04-01,Uttar Pradesh,Maharajganj,13949.0,1929.0,0.0,12020.0,873.0,977.0,79.0
2025-04-01,Uttar Pradesh,Mahoba,4839.0,0.0,0.0,4839.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Mainpuri,7725.0,707.0,0.0,7018.0,348.0,313.0,46.0
2025-04-01,Uttar Pradesh,Mathura,14998.0,0.0,0.0,14998.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Mau,9923.0,0.0,0.0,9923.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Meerut,26794.0,2053.0,2161.0,22580.0,1370.0,650.0,33.0
2025-04-01,Uttar Pradesh,Mirzapur,14747.0,0.0,0.0,14747.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Moradabad,25616.0,2044.0,0.0,23572.0,1519.0,510.0,15.0
2025-04-01,Uttar Pradesh,Muzaffarnagar,27399.0,1015.0,3593.0,22791.0,680.0,308.0,27.0
2025-04-01,Uttar Pradesh,Pilibhit,35929.0,878.0,11346.0,23705.0,598.0,260.0,20.0
2025-04-01,Uttar Pradesh,Pratapgarh,18841.0,0.0,0.0,18841.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Prayagraj,2802.0,0.0,0.0,2802.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Rae Bareli,17113.0,0.0,0.0,17113.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Rampur,28452.0,1246.0,6749.0,20457.0,894.0,333.0,19.0
2025-04-01,Uttar Pradesh,Saharanpur,49207.0,3652.0,14586.0,30969.0,2635.0,969.0,48.0
2025-04-01,Uttar Pradesh,Sambhal,14273.0,0.0,0.0,14273.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Sant Kabir Nagar,13378.0,0.0,0.0,13378.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Sant Ravidas Nagar,8564.0,0.0,0.0,8564.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Shahjahanpur,19860.0,2317.0,0.0,17543.0,1402.0,852.0,63.0
2025-04-01,Uttar Pradesh,Shamli,24888.0,1074.0,5884.0,17930.0,748.0,302.0,24.0
2025-04-01,Uttar Pradesh,Shrawasti,8152.0,525.0,0.0,7627.0,207.0,307.0,11.0
2025-04-01,Uttar Pradesh,Siddharthnagar,15469.0,1878.0,0.0,13591.0,804.0,1006.0,68.0
2025-04-01,Uttar Pradesh,Sitapur,44311.0,3068.0,0.0,41243.0,1928.0,1053.0,87.0
2025-04-01,Uttar Pradesh,Sonbhadra,14982.0,0.0,0.0,14982.0,0.0,0.0,0.0
2025-04-01,Uttar Pradesh,Sultanpur,11991.0,480.0,0.0,11511.0,262.0,195.0,23.0
2025-04-01,Uttar Pradesh,Unnao,21197.0,1514.0,0.0,19683.0,937.0,547.0,30.0
2025-04-01,Uttar Pradesh,Varanasi,23855.0,1341.0,0.0,22514.0,527.0,733.0,81.0
2025-04-01,Uttarakhand,Almora,3751.0,0.0,0.0,3751.0,0.0,0.0,0.0
2025-04-01,Uttarakhand,Bageshwar,2604.0,0.0,0.0,2604.0,0.0,0.0,0.0
2025-04-01,Uttarakhand,Chamoli,3617.0,0.0,0.0,3617.0,0.0,0.0,0.0
2025-04-01,Uttarakhand,Champawat,3503.0,0.0,735.0,2768.0,0.0,0.0,0.0
2025-04-01,Uttarakhand,Dehradun,19372.0,674.0,4840.0,13858.0,510.0,138.0,26.0
2025-04-01,Uttarakhand,Haridwar,13360.0,0.0,2580.0,10780.0,0.0,0.0,0.0
2025-04-01,Uttarakhand,Nainital,18034.0,1204.0,7514.0,9316.0,976.0,132.0,96.0
2025-04-01,Uttarakhand,Pauri Garhwal,4836.0,0.0,1090.0,3746.0,0.0,0.0,0.0
2025-04-01,Uttarakhand,Pithoragarh,3472.0,0.0,0.0,3472.0,0.0,0.0,0.0
2025-04-01,Uttarakhand,Rudraprayag,2464.0,0.0,0.0,2464.0,0.0,0.0,0.0
2025-04-01,Uttarakhand,Tehri Garhwal,5729.0,0.0,0.0,5729.0,0.0,0.0,0.0
2025-04-01,Uttarakhand,Udham Singh Nagar,32996.0,0.0,17389.0,15607.0,0.0,0.0,0.0
2025-04-01,Uttarakhand,Uttarkashi,4537.0,0.0,854.0,3683.0,0.0,0.0,0.0
2025-04-01,West Bengal,Alipurduar,919.0,128.0,0.0,791.0,38.0,63.0,27.0
2025-04-01,West Bengal,Bankura,9284.0,0.0,0.0,9284.0,0.0,0.0,0.0
2025-04-01,West Bengal,Barddhaman,17363.0,0.0,0.0,17363.0,0.0,0.0,0.0
2025-04-01,West Bengal,Bardhaman,750.0,0.0,0.0,750.0,0.0,0.0,0.0
2025-04-01,West Bengal,Birbhum,11532.0,0.0,1908.0,9624.0,0.0,0.0,0.0
2025-04-01,West Bengal,Cooch Behar,5706.0,485.0,0.0,5221.0,297.0,156.0,32.0
2025-04-01,West Bengal,Dakshin Dinajpur,8289.0,0.0,2338.0,5951.0,0.0,0.0,0.0
2025-04-01,West Bengal,Darjeeling,5222.0,658.0,0.0,4564.0,383.0,200.0,75.0
2025-04-01,West Bengal,Darjiling,245.0,0.0,0.0,245.0,0.0,0.0,0.0
2025-04-01,West Bengal,East Midnapore,2012.0,0.0,0.0,2012.0,0.0,0.0,0.0
2025-04-01,West Bengal,Haora,2722.0,0.0,0.0,2722.0,0.0,0.0,0.0
2025-04-01,West Bengal,Hooghly,16973.0,0.0,0.0,16973.0,0.0,0.0,0.0
2025-04-01,West Bengal,Howrah,11176.0,0.0,0.0,11176.0,0.0,0.0,0.0
2025-04-01,West Bengal,Jalpaiguri,9445.0,292.0,0.0,9153.0,194.0,62.0,36.0
2025-04-01,West Bengal,Jhargram,476.0,62.0,0.0,414.0,40.0,10.0,12.0
2025-04-01,West Bengal,Kalimpong,50.0,0.0,0.0,50.0,0.0,0.0,0.0
2025-04-01,West Bengal,Koch Bihar,1084.0,0.0,0.0,1084.0,0.0,0.0,0.0
2025-04-01,West Bengal,Kolkata,10614.0,54.0,0.0,10560.0,21.0,10.0,23.0
2025-04-01,West Bengal,Malda,12476.0,396.0,2683.0,9397.0,306.0,80.0,10.0
2025-04-01,West Bengal,Maldah,1039.0,0.0,0.0,1039.0,0.0,0.0,0.0
2025-04-01,West Bengal,Murshidabad,33631.0,0.0,10073.0,23558.0,0.0,0.0,0.0
2025-04-01,West Bengal,Nadia,14388.0,248.0,0.0,14140.0,204.0,33.0,11.0
2025-04-01,West Bengal,North 24 Parganas,23143.0,232.0,0.0,22911.0,126.0,67.0,39.0
2025-04-01,West Bengal,North Twenty Four Parganas,1061.0,0.0,0.0,1061.0,0.0,0.0,0.0
2025-04-01,West Bengal,Paschim Bardhaman,1349.0,0.0,0.0,1349.0,0.0,0.0,0.0
2025-04-01,West Bengal,Paschim Medinipur,12704.0,0.0,0.0,12704.0,0.0,0.0,0.0
2025-04-01,West Bengal,Purba Bardhaman,1562.0,0.0,0.0,1562.0,0.0,0.0,0.0
2025-04-01,West Bengal,Purba Medinipur,14433.0,0.0,1510.0,12923.0,0.0,0.0,0.0
2025-04-01,West Bengal,Purulia,320.0,0.0,0.0,320.0,0.0,0.0,0.0
2025-04-01,West Bengal,Puruliya,11411.0,0.0,1948.0,9463.0,0.0,0.0,0.0
2025-04-01,West Bengal,South 24 Parganas,31052.0,0.0,7791.0,23261.0,0.0,0.0,0.0
2025-04-01,West Bengal,South Dinajpur,145.0,0.0,0.0,145.0,0.0,0.0,0.0
2025-04-01,West Bengal,South Twenty Four Parganas,2641.0,0.0,0.0,2641.0,0.0,0.0,0.0
2025-04-01,West Bengal,Uttar Dinajpur,22678.0,2333.0,10085.0,10260.0,1748.0,442.0,143.0
2025-04-01,West Bengal,West Midnapore,1297.0,0.0,0.0,1297.0,0.0,0.0,0.0
2025-05-01,Andaman and Nicobar Islands,Andamans,180.0,0.0,0.0,180.0,0.0,0.0,0.0
2025-05-01,Andaman and Nicobar Islands,Nicobar,84.0,0.0,0.0,84.0,0.0,0.0,0.0
2025-05-01,Andaman and Nicobar Islands,North And Middle Andaman,522.0,0.0,0.0,522.0,0.0,0.0,0.0
2025-05-01,Andaman and Nicobar Islands,South Andaman,1109.0,0.0,0.0,1109.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Adilabad,3418.0,0.0,0.0,3418.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Alluri Sitharama Raju,2089.0,0.0,0.0,2089.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Anakapalli,1045.0,0.0,0.0,1045.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Anantapur,11682.0,0.0,0.0,11682.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Ananthapur,12658.0,0.0,0.0,12658.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Ananthapuramu,31167.0,0.0,7514.0,23653.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Annamayya,7093.0,0.0,4976.0,2117.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Bapatla,2505.0,0.0,1554.0,951.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Chittoor,59641.0,0.0,17383.0,42258.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Cuddapah,26987.0,0.0,1288.0,25699.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,1910.0,0.0,808.0,1102.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,East Godavari,52224.0,0.0,8692.0,43532.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Eluru,1913.0,0.0,378.0,1535.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Guntur,56238.0,0.0,12350.0,43888.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Hyderabad,11023.0,0.0,0.0,11023.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Kakinada,6188.0,0.0,3832.0,2356.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Karim Nagar,156.0,0.0,0.0,156.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Karimnagar,1475.0,0.0,0.0,1475.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Khammam,3874.0,0.0,0.0,3874.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Krishna,45470.0,0.0,10965.0,34505.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Kurnool,81331.0,0.0,19583.0,61748.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Mahabub Nagar,116.0,0.0,0.0,116.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Mahbubnagar,940.0,0.0,0.0,940.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Medak,1372.0,0.0,0.0,1372.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,N. T. R,7325.0,0.0,4896.0,2429.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Nalgonda,2342.0,0.0,0.0,2342.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Nandyal,7123.0,0.0,4795.0,2328.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Nellore,24087.0,0.0,0.0,24087.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Nizamabad,973.0,0.0,0.0,973.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Palnadu,6031.0,0.0,3753.0,2278.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Parvathipuram Manyam,2460.0,0.0,580.0,1880.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Prakasam,38646.0,0.0,3768.0,34878.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Rangareddi,5287.0,0.0,0.0,5287.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Sri Potti Sriramulu Nellore,5841.0,0.0,3565.0,2276.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Sri Sathya Sai,4490.0,0.0,2472.0,2018.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Srikakulam,35944.0,0.0,10126.0,25818.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Tirupati,7827.0,0.0,5530.0,2297.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Visakhapatnam,59378.0,0.0,11851.0,47527.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Vizianagaram,30593.0,0.0,5126.0,25467.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Warangal,4896.0,0.0,0.0,4896.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,West Godavari,38904.0,0.0,6762.0,32142.0,0.0,0.0,0.0
2025-05-01,Andhra Pradesh,Y. S. R,4771.0,0.0,3257.0,1514.0,0.0,0.0,0.0
2025-05-01,Arunachal Pradesh,Anjaw,190.0,0.0,0.0,190.0,0.0,0.0,0.0
2025-05-01,Arunachal Pradesh,Changlang,649.0,0.0,0.0,649.0,0.0,0.0,0.0
2025-05-01,Arunachal Pradesh,Dibang Valley,58.0,0.0,0.0,58.0,0.0,0.0,0.0
2025-05-01,Arunachal Pradesh,East Kameng,534.0,0.0,0.0,534.0,0.0,0.0,0.0
2025-05-01,Arunachal Pradesh,East Siang,258.0,0.0,0.0,258.0,0.0,0.0,0.0
2025-05-01,Arunachal Pradesh,Kra Daadi,198.0,0.0,0.0,198.0,0.0,0.0,0.0
2025-05-01,Arunachal Pradesh,Kurung Kumey,456.0,0.0,0.0,456.0,0.0,0.0,0.0
2025-05-01,Arunachal Pradesh,Lohit,454.0,0.0,0.0,454.0,0.0,0.0,0.0
2025-05-01,Arunachal Pradesh,Longding,320.0,0.0,0.0,320.0,0.0,0.0,0.0
2025-05-01,Arunachal Pradesh,Lower Dibang Valley,233.0,0.0,0.0,233.0,0.0,0.0,0.0
2025-05-01,Arunachal Pradesh,Lower Siang,22.0,0.0,0.0,22.0,0.0,0.0,0.0
2025-05-01,Arunachal Pradesh,Lower Subansiri,351.0,0.0,0.0,351.0,0.0,0.0,0.0
2025-05-01,Arunachal Pradesh,Namsai,836.0,0.0,0.0,836.0,0.0,0.0,0.0
2025-05-01,Arunachal Pradesh,Papum Pare,1183.0,0.0,0.0,1183.0,0.0,0.0,0.0
2025-05-01,Arunachal Pradesh,Shi-Yomi,40.0,0.0,0.0,40.0,0.0,0.0,0.0
2025-05-01,Arunachal Pradesh,Siang,164.0,0.0,0.0,164.0,0.0,0.0,0.0
2025-05-01,Arunachal Pradesh,Tawang,227.0,0.0,0.0,227.0,0.0,0.0,0.0
2025-05-01,Arunachal Pradesh,Tirap,189.0,0.0,0.0,189.0,0.0,0.0,0.0
2025-05-01,Arunachal Pradesh,Upper Siang,221.0,0.0,0.0,221.0,0.0,0.0,0.0
2025-05-01,Arunachal Pradesh,Upper Subansiri,559.0,0.0,0.0,559.0,0.0,0.0,0.0
2025-05-01,Arunachal Pradesh,West Kameng,681.0,0.0,0.0,681.0,0.0,0.0,0.0
2025-05-01,Arunachal Pradesh,West Siang,482.0,0.0,0.0,482.0,0.0,0.0,0.0
2025-05-01,Assam,Baksa,2076.0,82.0,0.0,1994.0,37.0,25.0,20.0
2025-05-01,Assam,Barpeta,10357.0,183.0,0.0,10174.0,90.0,83.0,10.0
2025-05-01,Assam,Biswanath,1036.0,0.0,0.0,1036.0,0.0,0.0,0.0
2025-05-01,Assam,Bongaigaon,3471.0,166.0,0.0,3305.0,110.0,41.0,15.0
2025-05-01,Assam,Cachar,6194.0,0.0,0.0,6194.0,0.0,0.0,0.0
2025-05-01,Assam,Charaideo,643.0,50.0,0.0,593.0,29.0,11.0,10.0
2025-05-01,Assam,Chirang,1925.0,0.0,0.0,1925.0,0.0,0.0,0.0
2025-05-01,Assam,Darrang,2767.0,448.0,0.0,2319.0,87.0,53.0,308.0
2025-05-01,Assam,Dhemaji,2304.0,591.0,0.0,1713.0,264.0,174.0,153.0
2025-05-01,Assam,Dhubri,3937.0,0.0,0.0,3937.0,0.0,0.0,0.0
2025-05-01,Assam,Dibrugarh,3330.0,384.0,0.0,2946.0,140.0,95.0,149.0
2025-05-01,Assam,Goalpara,2703.0,781.0,0.0,1922.0,412.0,253.0,116.0
2025-05-01,Assam,Golaghat,3456.0,1863.0,0.0,1593.0,807.0,826.0,230.0
2025-05-01,Assam,Hailakandi,1114.0,0.0,0.0,1114.0,0.0,0.0,0.0
2025-05-01,Assam,Hojai,2081.0,0.0,0.0,2081.0,0.0,0.0,0.0
2025-05-01,Assam,Jorhat,1321.0,54.0,0.0,1267.0,17.0,24.0,13.0
2025-05-01,Assam,Kamrup,6385.0,1657.0,0.0,4728.0,813.0,580.0,264.0
2025-05-01,Assam,Kamrup Metro,3271.0,162.0,0.0,3109.0,67.0,42.0,53.0
2025-05-01,Assam,Karbi Anglong,5651.0,2158.0,0.0,3493.0,446.0,1537.0,175.0
2025-05-01,Assam,Karimganj,2943.0,761.0,0.0,2182.0,286.0,282.0,193.0
2025-05-01,Assam,Kokrajhar,5604.0,784.0,1428.0,3392.0,401.0,336.0,47.0
2025-05-01,Assam,Lakhimpur,3233.0,747.0,0.0,2486.0,404.0,216.0,127.0
2025-05-01,Assam,Majuli,411.0,0.0,0.0,411.0,0.0,0.0,0.0
2025-05-01,Assam,Marigaon,2778.0,378.0,0.0,2400.0,130.0,219.0,29.0
2025-05-01,Assam,Nagaon,8227.0,0.0,0.0,8227.0,0.0,0.0,0.0
2025-05-01,Assam,Nalbari,1336.0,246.0,0.0,1090.0,134.0,75.0,37.0
2025-05-01,Assam,North Cachar Hills,405.0,77.0,0.0,328.0,25.0,39.0,13.0
2025-05-01,Assam,Sibsagar,1166.0,225.0,0.0,941.0,95.0,43.0,87.0
2025-05-01,Assam,Sonitpur,3275.0,253.0,0.0,3022.0,55.0,160.0,38.0
2025-05-01,Assam,South Salmara Mankachar,214.0,0.0,0.0,214.0,0.0,0.0,0.0
2025-05-01,Assam,Tinsukia,2548.0,600.0,0.0,1948.0,213.0,216.0,171.0
2025-05-01,Assam,Udalguri,2612.0,547.0,0.0,2065.0,221.0,162.0,164.0
2025-05-01,Assam,West Karbi Anglong,445.0,266.0,0.0,179.0,39.0,216.0,11.0
2025-05-01,Bihar,Araria,17189.0,0.0,0.0,17189.0,0.0,0.0,0.0
2025-05-01,Bihar,Arwal,3396.0,209.0,0.0,3187.0,43.0,156.0,10.0
2025-05-01,Bihar,Aurangabad,10361.0,0.0,0.0,10361.0,0.0,0.0,0.0
2025-05-01,Bihar,Banka,13407.0,0.0,0.0,13407.0,0.0,0.0,0.0
